Station,DateTime,Positive,NHunters,Comments
CLBF-002-001,2018-09-01 5:01,1,1,one hunter
CLBF-002-001,2018-09-01 7:22,1,1,hunter
CLBF-002-001,2018-09-01 9:28,1,1,hunter
CLBF-002-001,2018-09-01 11:02,1,1,hunter
CLBF-002-001,2018-09-01 12:06,1,2,2 hunters
CLBF-002-001,2018-09-01 17:06,1,1,hunter/ she's with the hunting party in the next pictures
CLBF-002-001,2018-09-01 19:33,1,1,one hunter
CLBF-002-001,2018-09-03 4:35,1,1,one hunter
CLBF-002-001,2018-09-03 11:32,1,1,hunter with the group in the next pictures
CLBF-002-001,2018-09-08 5:13,1,1,one hunter
CLBF-002-001,2018-09-08 7:30,1,1,hunter
CLBF-002-001,2018-09-08 10:44,1,1,hunter
CLBF-002-001,2018-09-08 11:00,1,1,hunter
CLBF-002-001,2018-09-08 12:15,1,1,hunter
CLBF-002-001,2018-09-08 13:12,1,2,hunters
CLBF-002-001,2018-09-08 17:46,1,1,hunter
CLBF-002-001,2018-09-08 19:00,1,1,hunter
CLBF-002-001,2018-09-10 11:45,1,1,hunter
CLBF-002-001,2018-09-10 17:14,1,1,hunter
CLBF-002-001,2018-09-11 14:22,1,1,hunter
CLBF-002-001,2018-09-11 15:48,1,1,hunter
CLBF-002-001,2018-09-11 17:32,1,1,hunter/his friend is the one with the gun
CLBF-002-001,2018-09-11 18:59,1,1,hunter
CLBF-002-001,2018-09-12 8:29,1,2,hunters
CLBF-002-001,2018-09-12 11:13,1,1,hunter
CLBF-002-001,2018-09-12 16:21,1,1,hunter
CLBF-002-001,2018-09-12 17:40,1,1,hunter
CLBF-002-001,2018-09-13 8:04,1,1,hunter
CLBF-002-001,2018-09-13 12:44,1,1,hunter
CLBF-002-001,2018-09-14 5:36,1,2,hunters
CLBF-002-001,2018-09-14 7:14,1,1,hunter
CLBF-002-001,2018-09-14 7:58,1,1,hunter
CLBF-002-001,2018-09-14 8:20,1,1,hunter
CLBF-002-001,2018-09-14 10:03,1,1,hunter
CLBF-002-001,2018-09-14 10:14,1,1,hunter
CLBF-002-001,2018-09-14 13:22,1,1,hunter
CLBF-002-001,2018-09-14 15:53,1,1,2 hunters? does the kid have a gun on his shoulder?
CLBF-002-001,2018-09-15 5:17,1,1,hunter
CLBF-002-001,2018-09-15 6:46,1,1,one hunter
CLBF-002-001,2018-09-15 9:42,1,1,one hunter
CLBF-002-001,2018-09-15 11:42,1,1,hunter/his friend is holding the gun
CLBF-002-001,2018-09-15 14:26,1,1,one hunter
CLBF-002-001,2018-09-15 17:44,1,1,hunter/ his friend was holding the gun
CLBF-002-001,2018-09-17 5:56,1,1,hunter
CLBF-002-001,2018-09-17 9:19,1,1,hunter
CLBF-002-001,2018-09-17 16:15,1,1,"hunter, his friend is holding the gun"
CLBF-002-001,2018-09-17 16:18,1,1,hunter
CLBF-002-001,2018-09-17 16:44,1,1,hunter
CLBF-002-001,2018-09-17 18:20,1,1,"hunter, his friend is holding the gun"
CLBF-002-001,2018-09-17 18:46,1,1,one hunter
CLBF-002-001,2018-09-17 18:57,1,1,one hunter
CLBF-002-001,2018-09-19 17:06,1,1,hunter
CLBF-002-001,2018-09-19 19:01,1,1,hunter
CLBF-002-001,2018-09-21 8:51,1,1,hunter
CLBF-002-001,2018-09-21 10:37,1,1,hunter
CLBF-002-001,2018-09-22 14:34,1,1,"hunter, his friend is holding the gun"
CLBF-002-001,2018-09-22 15:40,1,1,hunter
CLBF-002-001,2018-09-22 16:28,1,1,hunter
CLBF-002-001,2018-09-25 9:22,1,1,hunter
CLBF-002-001,2018-09-26 10:07,1,1,hunter
CLBF-002-001,2018-09-27 9:33,1,1,hunter
CLBF-002-001,2018-09-28 17:31,1,1,hunter
CLBF-002-001,2018-09-29 6:05,1,2,hunters
CLBF-002-001,2018-09-29 10:44,1,2,hunters
CLBF-002-001,2018-09-29 11:22,1,1,one hunter
CLBF-002-001,2018-09-29 12:14,1,1,one hunter
CLBF-002-001,2018-09-29 14:39,1,1,hunter
CLBF-002-001,2018-09-29 16:07,1,2,hunters
CLBF-002-001,2018-09-29 18:47,1,1,one hunter
CLBF-002-001,2018-10-01 15:59,1,1,hunter
CLBF-002-001,2018-10-02 9:09,1,2,hunters
CLBF-002-001,2018-10-03 15:32,1,1,hunter
CLBF-002-001,2018-10-04 8:09,1,1,hunter
CLBF-002-001,2018-10-04 10:01,1,1,hunter
CLBF-002-001,2018-10-04 11:43,1,1,hunter
CLBF-002-001,2018-10-04 11:55,1,1,hunter
CLBF-002-001,2018-10-04 15:50,1,1,hunter
CLBF-002-001,2018-10-04 18:26,1,1,hunter
CLBF-002-001,2018-10-05 6:40,1,1,hunter
CLBF-002-001,2018-10-05 11:32,1,1,hunter
CLBF-002-001,2018-10-05 15:19,1,1,hunter
CLBF-002-001,2018-10-05 18:17,1,1,hunter
CLBF-002-001,2018-10-06 11:47,1,1,hunter
CLBF-002-001,2018-10-06 17:13,1,1,hunter
CLBF-002-001,2018-10-09 14:27,1,1,hunter
CLBF-002-001,2018-10-09 18:15,1,1,hunter
CLBF-002-001,2018-10-10 6:10,1,1,hunter
CLBF-002-001,2018-10-10 11:52,1,1,hunter
CLBF-002-001,2018-10-11 9:11,1,1,hunter
CLBF-002-001,2018-10-11 17:37,1,1,hunter
CLBF-002-001,2018-10-12 11:28,1,1,hunter
CLBF-002-001,2018-10-12 13:36,1,1,hunter
CLBF-002-001,2018-10-13 10:45,1,1,hunter
CLBF-002-001,2018-10-13 14:30,1,1,hunter
CLBF-002-001,2018-10-13 14:36,1,1,hunter
CLBF-002-001,2018-10-15 8:33,1,1,hunter
CLBF-002-001,2018-10-15 9:10,1,1,hunter
CLBF-002-001,2018-10-15 12:32,1,1,hunter
CLBF-002-001,2018-10-16 7:58,1,1,hunter
CLBF-002-001,2018-10-16 13:30,1,2,hunters
CLBF-002-001,2018-10-16 14:55,1,1,"hunter, his friend is holding the gun"
CLBF-002-001,2018-10-16 16:21,1,2,hunters
CLBF-002-001,2018-10-16 16:36,1,1,hunter
CLBF-002-001,2018-10-16 18:01,1,1,hunter
CLBF-002-001,2018-10-17 8:47,1,1,hunter
CLBF-002-001,2018-10-17 10:11,1,1,hunter
CLBF-002-001,2018-10-17 10:29,1,1,hunter
CLBF-002-001,2018-10-17 12:51,1,1,one hunter
CLBF-002-001,2018-10-17 13:24,1,1,hunter
CLBF-002-001,2018-10-19 9:19,1,1,hunter
CLBF-002-001,2018-10-20 6:36,1,1,hunter
CLBF-002-001,2018-10-20 9:38,1,1,hunter
CLBF-002-001,2018-10-20 10:42,1,2,hunters
CLBF-002-001,2018-10-20 10:54,1,2,hunters
CLBF-002-001,2018-10-20 11:45,1,1,hunter
CLBF-002-001,2018-10-20 12:23,1,1,hunter
CLBF-002-001,2018-10-20 12:53,1,1,hunter
CLBF-002-001,2018-10-20 14:39,1,1,hunter
CLBF-002-001,2018-10-23 9:48,1,1,hunter
CLBF-002-001,2018-10-23 10:59,1,1,hunter
CLBF-002-001,2018-10-24 10:15,1,1,hunter
CLBF-002-001,2018-10-24 12:10,1,1,hunter
CLBF-002-001,2018-10-24 12:57,1,1,hunter
CLBF-002-001,2018-10-24 15:51,1,1,hunter
CLBF-002-001,2018-10-24 15:56,1,1,hunter
CLBF-002-001,2018-10-24 17:03,1,1,hunter
CLBF-002-001,2018-10-25 10:13,1,1,hunter
CLBF-002-001,2018-10-26 9:05,1,1,hunter
CLBF-002-001,2018-10-26 9:10,1,1,hunter
CLBF-002-001,2018-10-26 9:41,1,1,hunter
CLBF-002-001,2018-10-26 11:20,1,1,hunter
CLBF-002-001,2018-10-26 13:45,1,1,hunter
CLBF-002-001,2018-10-26 15:09,1,1,hunter
CLBF-002-001,2018-10-27 6:31,1,1,hunter
CLBF-002-001,2018-10-27 10:37,1,1,hunter
CLBF-002-001,2018-10-27 10:57,1,2,hunters
CLBF-002-001,2018-10-27 13:28,1,1,hunter
CLBF-002-001,2018-10-27 14:51,1,1,hunter
CLBF-002-001,2018-10-27 16:34,1,1,hunter
CLBF-002-001,2018-10-29 12:46,1,1,hunter
CLBF-002-001,2018-10-29 16:19,1,1,hunter
CLBF-002-001,2018-10-29 17:36,1,1,hunter
CLBF-002-001,2018-10-31 11:46,1,1,hunter
CLBF-002-001,2018-11-01 4:40,1,1,hunter
CLBF-002-001,2018-11-01 5:17,1,2,hunters
CLBF-002-001,2018-11-01 6:51,1,2,hunters
CLBF-002-001,2018-11-01 7:03,1,1,hunter
CLBF-002-001,2018-11-01 7:09,1,1,hunter
CLBF-002-001,2018-11-01 11:14,1,1,hunter
CLBF-002-001,2018-11-01 11:20,1,1,hunter
CLBF-002-001,2018-11-01 11:50,1,1,hunter
CLBF-002-001,2018-11-01 12:03,1,1,hunter
CLBF-002-001,2018-11-01 14:05,1,1,hunter
CLBF-002-001,2018-11-01 15:07,1,2,hunters
CLBF-002-001,2018-11-01 15:11,1,1,hunter
CLBF-002-001,2018-11-01 15:14,1,1,hunter
CLBF-002-001,2018-11-01 16:02,1,1,hunter
CLBF-002-001,2018-11-01 18:12,1,1,hunter
CLBF-002-001,2018-11-02 5:11,1,1,hunters
CLBF-002-001,2018-11-02 7:39,1,1,hunters
CLBF-002-001,2018-11-02 7:53,1,1,hunters
CLBF-002-001,2018-11-02 8:00,1,1,hunter
CLBF-002-001,2018-11-02 11:31,1,1,hunter
CLBF-002-001,2018-11-02 11:37,1,1,hunters
CLBF-002-001,2018-11-02 13:54,1,1,hunters
CLBF-002-001,2018-11-02 14:09,1,1,hunters
CLBF-002-001,2018-11-02 15:20,1,1,hunters
CLBF-002-001,2018-11-03 11:24,1,1,hunter
CLBF-002-001,2018-11-05 5:04,1,1,hunter
CLBF-002-001,2018-11-05 13:07,1,1,hunter
CLBF-002-001,2018-11-06 7:19,1,1,hunter
CLBF-002-001,2018-11-06 9:06,1,1,hunter
CLBF-002-001,2018-11-06 15:18,1,1,hunter
CLBF-002-001,2018-11-09 18:29,1,1,hunter
CLBF-002-001,2018-11-09 19:02,1,2,hunters
CLBF-002-001,2018-11-10 8:50,1,1,hunter
CLBF-002-001,2018-11-10 11:38,1,1,hunter
CLBF-002-001,2018-11-12 6:53,1,1,hunter
CLBF-002-001,2018-11-12 9:12,1,1,hunter
CLBF-002-001,2018-11-12 9:54,1,1,hunter
CLBF-002-001,2018-11-12 12:16,1,2,hunters
CLBF-002-001,2018-11-12 12:56,1,1,hunter
CLBF-002-001,2018-11-12 13:20,1,2,hunters
CLBF-002-001,2018-11-12 14:10,1,1,hunter
CLBF-002-001,2018-11-12 14:59,1,1,hunter
CLBF-002-001,2018-11-12 16:39,1,1,hunter
CLBF-002-001,2018-11-13 6:50,1,1,hunter
CLBF-002-001,2018-11-13 11:17,1,1,hunter
CLBF-002-001,2018-11-13 11:42,1,1,hunter
CLBF-002-001,2018-11-13 12:26,1,1,hunter
CLBF-002-001,2018-11-13 13:32,1,1,hunter
CLBF-002-001,2018-11-13 16:38,1,1,hunter
CLBF-002-001,2018-11-14 13:47,1,2,hunters
CLBF-002-001,2018-11-15 9:35,1,1,hunter
CLBF-002-001,2018-11-15 10:31,1,1,hunter
CLBF-002-001,2018-11-15 16:38,1,1,hunter
CLBF-002-001,2018-11-17 12:56,1,1,hunter
CLBF-002-001,2018-11-17 18:10,1,1,hunter
CLBF-002-001,2018-11-19 7:19,1,1,hunter
CLBF-002-001,2018-11-19 8:56,1,1,hunters
CLBF-002-001,2018-11-19 10:06,1,1,hunters
CLBF-002-001,2018-11-19 17:08,1,1,hunters
CLBF-002-001,2018-11-20 8:21,1,1,hunters
CLBF-002-001,2018-11-20 9:45,1,1,hunters
CLBF-002-001,2018-11-20 10:10,1,1,hunters
CLBF-002-001,2018-11-20 15:00,1,1,hunters
CLBF-002-001,2018-11-20 17:12,1,1,hunters
CLBF-002-001,2018-11-21 17:05,1,1,hunter
CLBF-002-001,2018-11-22 9:17,1,1,hunter
CLBF-002-001,2018-11-22 17:04,1,1,hunter
CLBF-002-001,2018-11-23 8:30,1,1,hunter
CLBF-002-001,2018-11-23 18:01,1,1,hunter
CLBF-002-001,2018-11-24 8:44,1,1,hunter
CLBF-002-001,2018-11-24 11:04,1,1,hunter
CLBF-002-001,2018-11-24 14:22,1,1,hunter
CLBF-002-001,2018-11-24 15:54,1,1,hunter
CLBF-002-001,2018-11-24 16:26,1,1,hunter
CLBF-002-001,2018-11-24 16:48,1,1,hunter
CLBF-002-001,2018-11-24 17:08,1,2,hunters
CLBF-002-001,2018-11-24 22:54,1,1,hunter
CLBF-002-001,2018-11-29 16:15,1,3,hunters
CLBF-002-001,2018-11-30 11:46,1,1,hunter
CLBF-002-001,2018-11-30 14:26,1,1,hunter
CLBF-002-001,2018-11-30 17:00,1,1,hunter
CLBF-002-002,2018-09-08 6:50,1,2,hunters
CLBF-002-002,2018-09-15 14:58,1,2,hunters
CLBF-002-002,2018-09-18 12:35,1,1,hunter
CLBF-002-002,2018-09-18 12:51,1,2,hunters
CLBF-002-002,2018-09-29 7:02,1,2,hunters
CLBF-002-002,2018-09-29 15:41,1,2,hunters
CLBF-002-002,2018-10-02 13:56,1,1,hunter
CLBF-002-002,2018-10-04 12:56,1,1,hunter
CLBF-002-002,2018-10-06 6:39,1,2,hunters
CLBF-002-002,2018-10-11 12:34,1,1,hunter
CLBF-002-002,2018-10-11 12:49,1,1,hunter
CLBF-002-002,2018-10-11 16:08,1,1,hunter
CLBF-002-002,2018-10-13 8:42,1,1,hunter
CLBF-002-002,2018-10-13 10:42,1,2,hunters
CLBF-002-002,2018-10-13 15:40,1,3,hunters
CLBF-002-002,2018-10-15 11:53,1,2,hunters
CLBF-002-002,2018-10-16 16:30,1,1,hunter
CLBF-002-002,2018-10-17 10:32,1,1,hunter
CLBF-002-002,2018-10-17 16:26,1,1,hunter
CLBF-002-002,2018-10-19 7:02,1,1,hunter
CLBF-002-002,2018-10-20 6:38,1,2,hunters
CLBF-002-002,2018-10-20 7:27,1,2,hunters
CLBF-002-002,2018-10-22 14:18,1,2,hunter
CLBF-002-002,2018-10-24 13:01,1,2,hunters
CLBF-002-002,2018-10-26 13:48,1,2,hunters
CLBF-002-002,2018-10-26 15:14,1,2,hunters
CLBF-002-002,2018-10-27 10:09,1,1,hunter
CLBF-002-002,2018-10-27 14:19,1,2,hunters
CLBF-002-002,2018-10-31 9:24,1,2,hunters
CLBF-002-002,2018-11-01 5:24,1,2,hunters
CLBF-002-002,2018-11-01 5:54,1,2,hunters
CLBF-002-002,2018-11-01 11:39,1,1,hunter
CLBF-002-002,2018-11-01 12:55,1,1,hunter
CLBF-002-002,2018-11-01 13:10,1,1,hunter
CLBF-002-002,2018-11-01 14:26,1,1,hunter
CLBF-002-002,2018-11-02 6:03,1,1,hunter
CLBF-002-002,2018-11-02 8:30,1,2,hunters
CLBF-002-002,2018-11-03 6:02,1,2,hunters
CLBF-002-002,2018-11-03 11:12,1,2,hunters
CLBF-002-002,2018-11-03 11:19,1,2,hunters
CLBF-002-002,2018-11-03 11:22,1,4,hunters
CLBF-002-002,2018-11-03 11:32,1,2,hunters
CLBF-002-002,2018-11-03 14:35,1,2,hunters
CLBF-002-002,2018-11-03 15:17,1,2,hunters
CLBF-002-002,2018-11-07 14:38,1,1,hunters
CLBF-002-002,2018-11-07 15:04,1,2,hunters
CLBF-002-002,2018-11-07 15:39,1,2,hunters
CLBF-002-002,2018-11-09 6:50,1,1,hunter
CLBF-002-002,2018-11-12 6:55,1,2,hunters
CLBF-002-002,2018-11-12 9:57,1,2,hunters
CLBF-002-002,2018-11-12 13:24,1,2,hunters
CLBF-002-002,2018-11-12 13:45,1,2,hunters
CLBF-002-002,2018-11-12 14:11,1,2,hunters
CLBF-002-002,2018-11-13 12:30,1,1,hunter
CLBF-002-002,2018-11-13 16:39,1,1,hunter
CLBF-002-002,2018-11-15 7:15,1,2,hunters
CLBF-002-002,2018-11-16 9:56,1,2,hunters
CLBF-002-002,2018-11-16 13:42,1,1,hunter
CLBF-002-002,2018-11-17 6:22,1,1,hunter
CLBF-002-002,2018-11-17 7:36,1,2,hunters
CLBF-002-002,2018-11-17 14:57,1,1,hunter
CLBF-002-002,2018-11-17 15:32,1,1,hunter
CLBF-002-002,2018-11-17 16:33,1,2,hunters
CLBF-002-002,2018-11-17 16:49,1,1,hunter
CLBF-002-002,2018-11-21 13:43,1,2,hunters
CLBF-002-002,2018-11-21 16:39,1,2,hunters
CLBF-002-002,2018-11-23 9:47,1,3,hunters
CLBF-002-002,2018-11-23 15:08,1,1,hunter
CLBF-002-002,2018-11-29 11:37,1,2,hunters
CLBF-002-002,2018-11-29 14:34,1,2,hunters
CLBF-002-002,2018-11-30 7:12,1,1,hunter
CLBF-002-003,2018-09-01 4:49,1,1,hunter
CLBF-002-003,2018-09-03 2:25,1,1,hunter
CLBF-002-003,2018-09-03 4:48,1,1,hunter
CLBF-002-003,2018-09-03 6:55,1,2,hunters
CLBF-002-003,2018-09-08 5:06,1,1,hunter
CLBF-002-003,2018-09-12 6:43,1,1,hunter
CLBF-002-003,2018-09-12 9:40,1,1,hunter
CLBF-002-003,2018-09-12 14:49,1,1,hunter
CLBF-002-003,2018-09-12 16:40,1,1,hunter
CLBF-002-003,2018-09-14 8:36,1,1,hunter
CLBF-002-003,2018-09-14 18:54,1,1,hunter
CLBF-002-003,2018-09-15 9:05,1,1,hunter
CLBF-002-003,2018-09-17 16:37,1,1,hunter
CLBF-002-003,2018-09-17 18:21,1,1,hunter
CLBF-002-003,2018-09-17 18:48,1,1,hunter
CLBF-002-003,2018-09-20 16:46,1,1,hunter
CLBF-002-003,2018-09-20 18:27,1,1,hunter
CLBF-002-003,2018-09-22 9:10,1,1,hunter
CLBF-002-003,2018-09-25 6:10,1,1,hunter
CLBF-002-003,2018-09-26 12:10,1,1,hunter
CLBF-002-003,2018-09-28 15:52,1,1,hunter
CLBF-002-003,2018-09-28 17:06,1,1,hunter
CLBF-002-003,2018-09-29 8:16,1,2,hunters
CLBF-002-003,2018-09-29 10:03,1,1,hunters
CLBF-002-003,2018-09-29 18:12,1,1,hunter
CLBF-002-003,2018-10-03 17:17,1,1,hunter
CLBF-002-003,2018-10-05 10:18,1,1,hunter
CLBF-002-003,2018-10-06 18:46,1,1,hunter
CLBF-002-003,2018-10-11 11:50,1,2,hunters
CLBF-002-003,2018-10-16 13:09,1,2,hunters
CLBF-002-003,2018-10-16 14:50,1,1,hunter
CLBF-002-003,2018-10-16 16:38,1,1,hunter
CLBF-002-003,2018-10-16 18:07,1,1,hunter
CLBF-002-003,2018-10-19 11:53,1,1,hunter
CLBF-002-003,2018-10-20 14:53,1,1,hunter
CLBF-002-003,2018-10-20 15:03,1,1,hunter
CLBF-002-003,2018-10-20 17:14,1,1,hunter
CLBF-002-003,2018-10-24 17:28,1,1,hunter
CLBF-002-003,2018-10-27 11:21,1,1,hunter
CLBF-002-003,2018-10-30 10:19,1,1,hunter
CLBF-002-003,2018-11-01 11:30,1,1,hunter
CLBF-002-003,2018-11-01 12:36,1,1,hunter
CLBF-002-003,2018-11-06 7:20,1,1,hunter
CLBF-002-003,2018-11-06 11:36,1,1,hunter
CLBF-002-003,2018-11-06 11:43,1,1,hunter
CLBF-002-003,2018-11-08 7:18,1,1,hunter
CLBF-002-003,2018-11-08 11:28,1,1,hunter
CLBF-002-003,2018-11-10 11:50,1,1,hunter
CLBF-002-003,2018-11-10 12:40,1,1,hunter
CLBF-002-003,2018-11-12 11:12,1,1,hunter
CLBF-002-003,2018-11-12 15:05,1,2,hunters
CLBF-002-003,2018-11-12 16:27,1,2,hunters
CLBF-002-003,2018-11-13 10:19,1,1,hunter
CLBF-002-003,2018-11-13 16:38,1,1,hunter
CLBF-002-003,2018-11-14 9:53,1,1,hunter
CLBF-002-003,2018-11-14 11:48,1,1,hunter
CLBF-002-003,2018-11-15 7:29,1,1,hunter
CLBF-002-003,2018-11-16 11:51,1,1,hunter
CLBF-002-003,2018-11-20 12:19,1,1,hunter
CLBF-002-003,2018-11-20 13:56,1,1,hunter
CLBF-002-003,2018-11-24 9:43,1,1,hunter
CLBF-002-003,2018-11-28 7:39,1,1,hunter
CLBF-002-004,2018-09-14 8:47,1,1,hunter
CLBF-002-004,2018-09-14 18:57,1,1,hunter
CLBF-002-004,2018-09-14 19:13,1,1,hunter
CLBF-002-004,2018-09-14 19:25,1,2,hunters
CLBF-002-004,2018-09-15 5:47,1,1,hunter
CLBF-002-004,2018-09-15 6:39,1,1,hunter
CLBF-002-004,2018-09-15 17:36,1,1,hunter
CLBF-002-004,2018-09-15 19:46,1,1,hunter
CLBF-002-004,2018-09-17 16:42,1,1,hunter
CLBF-002-004,2018-09-17 18:17,1,1,hunter
CLBF-002-004,2018-09-17 18:42,1,1,hunter
CLBF-002-004,2018-09-25 14:22,1,2,hunters
CLBF-002-004,2018-09-25 18:31,1,2,hunters
CLBF-002-004,2018-09-28 6:18,1,1,hunter
CLBF-002-004,2018-09-28 7:38,1,1,hunter
CLBF-002-004,2018-09-28 13:36,1,1,hunter
CLBF-002-004,2018-10-06 16:02,1,1,hunter
CLBF-002-004,2018-10-06 18:21,1,1,hunter
CLBF-002-004,2018-10-10 12:26,1,1,hunter
CLBF-002-004,2018-10-10 14:00,1,1,hunter
CLBF-002-004,2018-10-11 8:31,1,1,hunter
CLBF-002-004,2018-10-11 12:56,1,1,hunter
CLBF-002-004,2018-10-13 7:14,1,1,hunter
CLBF-002-004,2018-10-13 7:41,1,1,hunter
CLBF-002-004,2018-10-13 10:40,1,1,hunter
CLBF-002-004,2018-10-13 15:36,1,1,hunter
CLBF-002-004,2018-10-13 18:00,1,1,hunter
CLBF-002-004,2018-10-15 15:16,1,1,hunter
CLBF-002-004,2018-10-16 12:44,1,1,hunter
CLBF-002-004,2018-10-17 15:07,1,1,hunter
CLBF-002-004,2018-10-17 18:31,1,1,hunter
CLBF-002-004,2018-10-17 18:33,1,1,hunter
CLBF-002-004,2018-10-18 15:48,1,1,hunter
CLBF-002-004,2018-10-18 15:52,1,1,hunter
CLBF-002-004,2018-10-18 18:41,1,1,hunter
CLBF-002-004,2018-10-19 6:20,1,1,hunter
CLBF-002-004,2018-10-19 8:57,1,1,hunter
CLBF-002-004,2018-10-19 15:34,1,1,hunter
CLBF-002-004,2018-10-19 18:22,1,1,hunter
CLBF-002-004,2018-10-20 14:34,1,2,hunters
CLBF-002-004,2018-10-20 14:50,1,1,hunter
CLBF-002-004,2018-10-22 16:06,1,1,hunter
CLBF-002-004,2018-10-22 17:04,1,1,hunter
CLBF-002-004,2018-10-23 10:50,1,2,hunters
CLBF-002-004,2018-10-24 15:49,1,1,hunter
CLBF-002-004,2018-10-24 16:08,1,1,hunter
CLBF-002-004,2018-10-24 18:22,1,1,hunter
CLBF-002-004,2018-10-25 6:41,1,1,hunter
CLBF-002-004,2018-10-25 8:11,1,1,hunter
CLBF-002-004,2018-10-25 15:30,1,1,hunter
CLBF-002-004,2018-10-25 17:57,1,1,hunter
CLBF-002-004,2018-10-26 15:16,1,1,hunter
CLBF-002-004,2018-10-26 18:09,1,1,hunter
CLBF-002-004,2018-10-27 15:20,1,1,hunter
CLBF-002-004,2018-10-27 16:34,1,2,hunters
CLBF-002-004,2018-10-30 12:39,1,1,hunter
CLBF-002-004,2018-10-31 10:44,1,1,hunter
CLBF-002-004,2018-10-31 14:25,1,1,hunter
CLBF-002-004,2018-10-31 15:43,1,1,hunter
CLBF-002-004,2018-10-31 18:01,1,1,hunter
CLBF-002-004,2018-11-01 6:36,1,1,hunter
CLBF-002-004,2018-11-01 7:14,1,2,hunters
CLBF-002-004,2018-11-01 7:55,1,1,hunter
CLBF-002-004,2018-11-01 10:40,1,1,hunter
CLBF-002-004,2018-11-01 10:44,1,1,hunter
CLBF-002-004,2018-11-01 12:40,1,1,hunter
CLBF-002-004,2018-11-01 14:20,1,1,hunter
CLBF-002-004,2018-11-01 17:50,1,1,hunter
CLBF-002-004,2018-11-01 17:55,1,1,hunter
CLBF-002-004,2018-11-02 7:09,1,1,hunter
CLBF-002-004,2018-11-02 7:37,1,1,hunter
CLBF-002-004,2018-11-02 11:13,1,1,hunter
CLBF-002-004,2018-11-02 13:00,1,1,hunter
CLBF-002-004,2018-11-02 14:18,1,1,hunter
CLBF-002-004,2018-11-02 18:01,1,1,hunter
CLBF-002-004,2018-11-03 12:20,1,1,hunter
CLBF-002-004,2018-11-03 13:49,1,1,hunter
CLBF-002-004,2018-11-06 12:17,1,1,hunter
CLBF-002-004,2018-11-06 14:25,1,1,hunter
CLBF-002-004,2018-11-08 6:34,1,2,hunters
CLBF-002-004,2018-11-08 9:08,1,2,hunters
CLBF-002-004,2018-11-10 7:15,1,1,hunter
CLBF-002-004,2018-11-10 13:19,1,1,hunter
CLBF-002-004,2018-11-10 13:35,1,1,hunter
CLBF-002-004,2018-11-10 15:01,1,1,hunter
CLBF-002-004,2018-11-10 17:35,1,1,hunter
CLBF-002-004,2018-11-12 11:28,1,1,hunter
CLBF-002-004,2018-11-12 14:12,1,2,hunters
CLBF-002-004,2018-11-12 17:42,1,1,hunter
CLBF-002-004,2018-11-13 7:21,1,1,hunter
CLBF-002-004,2018-11-13 12:02,1,1,hunter
CLBF-002-004,2018-11-14 7:47,1,1,hunter
CLBF-002-004,2018-11-14 10:52,1,1,hunter
CLBF-002-004,2018-11-15 11:18,1,1,hunter
CLBF-002-004,2018-11-15 17:30,1,1,hunter
CLBF-002-004,2018-11-17 7:16,1,1,hunter
CLBF-002-004,2018-11-17 11:13,1,2,hunters
CLBF-002-004,2018-11-17 11:32,1,1,hunter
CLBF-002-004,2018-11-17 11:50,1,1,hunter
CLBF-002-004,2018-11-24 7:29,1,2,hunters
CLBF-002-004,2018-11-24 9:39,1,1,hunter
CLBF-002-004,2018-11-24 14:57,1,1,hunter
CLBF-002-004,2018-11-24 15:36,1,1,hunter
CLBF-002-004,2018-11-24 17:13,1,2,hunters
CLBF-002-004,2018-11-28 15:42,1,1,hunter
CLBF-002-004,2018-11-29 15:17,1,1,hunter
CLBF-002-004,2018-11-29 16:50,1,1,hunter
CLBF-002-004,2018-11-30 15:09,1,1,hunter
CLBF-002-004,2018-11-30 16:42,1,1,hunter
CLBF-002-005,2018-09-03 8:07,1,1,hunter
CLBF-002-005,2018-09-03 9:43,1,1,hunter
CLBF-002-005,2018-09-08 6:10,1,2,hunters
CLBF-002-005,2018-09-08 7:30,1,3,hunters
CLBF-002-005,2018-09-09 17:20,1,1,hunter
CLBF-002-005,2018-09-09 19:52,1,1,hunter
CLBF-002-005,2018-09-13 20:30,1,1,hunter
CLBF-002-005,2018-09-17 11:19,1,1,hunter
CLBF-002-005,2018-09-17 18:33,1,1,hunter
CLBF-002-005,2018-09-17 20:41,1,1,hunter
CLBF-002-005,2018-09-19 15:40,1,1,hunter
CLBF-002-005,2018-09-19 15:56,1,1,hunter
CLBF-002-005,2018-09-19 18:40,1,1,hunter
CLBF-002-005,2018-09-20 15:39,1,1,hunter
CLBF-002-005,2018-09-20 18:10,1,1,hunter
CLBF-002-005,2018-09-22 6:00,1,2,hunters
CLBF-002-005,2018-09-22 6:03,1,2,hunters
CLBF-002-005,2018-09-22 8:28,1,1,hunter
CLBF-002-005,2018-09-24 17:48,1,1,hunter
CLBF-002-005,2018-09-24 20:26,1,1,hunter
CLBF-002-005,2018-09-25 15:09,1,1,hunter
CLBF-002-005,2018-09-25 17:39,1,1,hunter
CLBF-002-005,2018-09-25 20:00,1,1,hunter
CLBF-002-005,2018-09-27 17:52,1,1,hunter
CLBF-002-005,2018-09-27 20:17,1,1,hunter
CLBF-002-005,2018-09-27 22:21,1,1,hunter
CLBF-002-005,2018-10-05 12:08,1,2,hunters
CLBF-002-005,2018-10-05 15:20,1,1,hunter
