Station,Gunshots,Julian,Hours,Distance,Weekday,Major
CLBF-001-010,0,303,10.49111111,1646,Tuesday,IsletLakeStagingArea
CLBF-001-011,0,303,10.49111111,1472,Tuesday,CentralStagingArea
CLBF-001-014,0,303,10.49111111,2332,Tuesday,IsletLakeStagingArea
CLBF-001-019,0,303,10.49111111,2424,Tuesday,IsletLakeStagingArea
CLBF-001-020,0,303,10.49111111,2638,Tuesday,CentralStagingArea
CLBF-001-021,0,303,10.49111111,887,Tuesday,CentralStagingArea
CLBF-001-024,0,303,10.49111111,2564,Tuesday,IsletLakeStagingArea
CLBF-001-025,0,303,10.6019,311,Tuesday,CentralStagingArea
CLBF-001-028,0,303,0.05,1293,Tuesday,WaskaheganStagingArea
CLBF-001-030,0,303,10.60134,2716,Tuesday,CentralStagingArea
CLBF-001-031,0,303,10.49111111,1179,Tuesday,CentralStagingArea
CLBF-001-038,0,303,10.49111111,2220,Tuesday,CentralStagingArea
CLBF-001-039,0,303,10.49111111,1305,Tuesday,CentralStagingArea
CLBF-001-042,0,303,10.49111111,2074,Tuesday,WaskaheganStagingArea
CLBF-001-043,0,303,10.60134,3359,Tuesday,WaskaheganStagingArea
CLBF-001-046,0,303,10.60134,2007,Tuesday,CentralStagingArea
CLBF-001-047,0,303,10.49111111,1995,Tuesday,CentralStagingArea
CLBF-001-054,0,303,10.60134,2528,Tuesday,WaskaheganStagingArea
CLBF-001-056,0,303,10.6019,5150,Tuesday,CentralStagingArea
CLBF-001-058,0,303,10.49111111,2928,Tuesday,CentralStagingArea
CLBF-001-063,0,303,10.49111111,4966,Tuesday,WaskaheganStagingArea
CLBF-001-069,0,303,10.49111111,5526,Tuesday,BlackfootStagingArea
CLBF-001-072,0,303,10.49111111,2566,Tuesday,BlackfootStagingArea
CLBF-001-076,0,303,10.49111111,2077,Tuesday,BlackfootStagingArea
CLBF-001-077,0,303,10.49111111,2388,Tuesday,BlackfootStagingArea
CLBF-001-078,0,303,10.60078889,2164,Tuesday,BlackfootStagingArea
CLBF-001-079,0,303,10.49111111,1603,Tuesday,BlackfootStagingArea
CLBF-001-080,0,303,10.49111111,2240,Tuesday,BlackfootStagingArea
CLBF-001-082,0,303,10.49111111,1196,Tuesday,BlackfootStagingArea
CLBF-001-083,0,303,10.49111111,1605,Tuesday,BlackfootStagingArea
CLBF-001-084,0,303,10.49111111,1598,Tuesday,BlackfootStagingArea
CLBF-001-085,0,303,10.49111111,1515,Tuesday,BlackfootStagingArea
CLBF-001-086,0,303,10.49111111,661,Tuesday,BlackfootStagingArea
CLBF-001-087,0,303,10.49111111,1355,Tuesday,BlackfootStagingArea
CLBF-001-088,0,303,10.49111111,475,Tuesday,BlackfootStagingArea
CLBF-001-089,0,303,10.49111111,1188,Tuesday,BlackfootStagingArea
CLBF-001-090,0,303,10.49111111,613,Tuesday,BlackfootStagingArea
CLBF-001-091,0,303,10.49111111,1434,Tuesday,BlackfootStagingArea
CLBF-001-092,0,303,10.49111111,541,Tuesday,BlackfootStagingArea
CLBF-001-093,0,303,10.49111111,683,Tuesday,BlackfootStagingArea
CLBF-001-096,0,303,10.49111111,1263,Tuesday,CentralStagingArea
CLBF-001-097,0,303,10.60134,827,Tuesday,CentralStagingArea
CLBF-001-001,0,304,10.42583333,172,Wednesday,IsletLakeStagingArea
CLBF-001-002,0,304,10.42583333,670,Wednesday,IsletLakeStagingArea
CLBF-001-005,0,304,10.42583333,681,Wednesday,IsletLakeStagingArea
CLBF-001-006,0,304,10.42583333,1413,Wednesday,IsletLakeStagingArea
CLBF-001-008,0,304,10.42583333,1039,Wednesday,IsletLakeStagingArea
CLBF-001-009,0,304,10.42583333,1690,Wednesday,IsletLakeStagingArea
CLBF-001-012,0,304,10.42583333,887,Wednesday,WaskaheganStagingArea
CLBF-001-013,0,304,10.42583333,1590,Wednesday,IsletLakeStagingArea
CLBF-001-015,0,304,10.42583333,1867,Wednesday,CentralStagingArea
CLBF-001-016,0,304,10.42583333,669,Wednesday,CentralStagingArea
CLBF-001-018,0,304,10.42583333,1810,Wednesday,IsletLakeStagingArea
CLBF-001-022,0,304,10.42583333,372,Wednesday,WaskaheganStagingArea
CLBF-001-023,0,304,10.42583333,1831,Wednesday,WaskaheganStagingArea
CLBF-001-025,0,304,10.53662222,311,Wednesday,CentralStagingArea
CLBF-001-026,0,304,10.42583333,1743,Wednesday,CentralStagingArea
CLBF-001-027,0,304,10.42583333,904,Wednesday,WaskaheganStagingArea
CLBF-001-028,0,304,1.774722222,1293,Wednesday,WaskaheganStagingArea
CLBF-001-029,0,304,10.42583333,3306,Wednesday,IsletLakeStagingArea
CLBF-001-030,0,304,10.53606222,2716,Wednesday,CentralStagingArea
CLBF-001-032,0,304,10.42583333,1176,Wednesday,CentralStagingArea
CLBF-001-033,0,304,10.42583333,488,Wednesday,WaskaheganStagingArea
CLBF-001-034,0,304,10.42583333,1244,Wednesday,WaskaheganStagingArea
CLBF-001-035,0,304,10.42583333,2243,Wednesday,WaskaheganStagingArea
CLBF-001-036,0,304,10.42583333,3555,Wednesday,IsletLakeStagingArea
CLBF-001-037,0,304,10.42583333,3780,Wednesday,CentralStagingArea
CLBF-001-040,0,304,10.42583333,2161,Wednesday,CentralStagingArea
CLBF-001-041,0,304,10.42583333,1093,Wednesday,WaskaheganStagingArea
CLBF-001-043,0,304,10.53606222,3359,Wednesday,WaskaheganStagingArea
CLBF-001-044,0,304,10.42583333,4215,Wednesday,CentralStagingArea
CLBF-001-045,0,304,10.42583333,3140,Wednesday,CentralStagingArea
CLBF-001-046,0,304,10.53606222,2007,Wednesday,CentralStagingArea
CLBF-001-048,0,304,10.42583333,1365,Wednesday,CentralStagingArea
CLBF-001-049,0,304,10.42583333,262,Wednesday,WaskaheganStagingArea
CLBF-001-050,0,304,10.42583333,4090,Wednesday,CentralStagingArea
CLBF-001-051,0,304,10.42583333,2302,Wednesday,CentralStagingArea
CLBF-001-052,0,304,10.42583333,506,Wednesday,CentralStagingArea
CLBF-001-054,0,304,10.53606222,2528,Wednesday,WaskaheganStagingArea
CLBF-001-055,0,304,10.42583333,3983,Wednesday,WaskaheganStagingArea
CLBF-001-056,0,304,10.53662222,5150,Wednesday,CentralStagingArea
CLBF-001-057,0,304,10.42583333,3885,Wednesday,CentralStagingArea
CLBF-001-059,0,304,10.42583333,1462,Wednesday,CentralStagingArea
CLBF-001-060,0,304,10.42583333,619,Wednesday,WaskaheganStagingArea
CLBF-001-062,0,304,10.42583333,3530,Wednesday,WaskaheganStagingArea
CLBF-001-064,0,304,10.42583333,4780,Wednesday,CentralStagingArea
CLBF-001-065,0,304,10.42583333,3749,Wednesday,CentralStagingArea
CLBF-001-066,0,304,10.42583333,3118,Wednesday,BlackfootStagingArea
CLBF-001-067,0,304,10.42583333,1508,Wednesday,WaskaheganStagingArea
CLBF-001-068,0,304,10.42583333,2809,Wednesday,WaskaheganStagingArea
CLBF-001-070,0,304,10.42583333,4045,Wednesday,BlackfootStagingArea
CLBF-001-071,0,304,10.42583333,2958,Wednesday,BlackfootStagingArea
CLBF-001-073,0,304,10.42583333,546,Wednesday,WaskaheganStagingArea
CLBF-001-078,0,304,10.53578889,2164,Wednesday,BlackfootStagingArea
CLBF-001-097,0,304,10.53606222,827,Wednesday,CentralStagingArea
CLBF-001-098,0,304,10.42583333,1236,Wednesday,CentralStagingArea
CLBF-001-003,0,305,10.36666667,1159,Thursday,IsletLakeStagingArea
CLBF-001-007,0,305,10.36666667,1014,Thursday,IsletLakeStagingArea
CLBF-001-010,0,305,10.36666667,1646,Thursday,IsletLakeStagingArea
CLBF-001-011,0,305,10.36666667,1472,Thursday,CentralStagingArea
CLBF-001-014,0,305,10.36666667,2332,Thursday,IsletLakeStagingArea
CLBF-001-019,0,305,10.36666667,2424,Thursday,IsletLakeStagingArea
CLBF-001-020,0,305,10.36666667,2638,Thursday,CentralStagingArea
CLBF-001-021,0,305,10.36666667,887,Thursday,CentralStagingArea
CLBF-001-024,0,305,10.36666667,2564,Thursday,IsletLakeStagingArea
CLBF-001-025,0,305,10.4719,311,Thursday,CentralStagingArea
CLBF-001-028,0,305,0.05,1293,Thursday,WaskaheganStagingArea
CLBF-001-030,0,305,10.47134,2716,Thursday,CentralStagingArea
CLBF-001-031,0,305,10.36666667,1179,Thursday,CentralStagingArea
CLBF-001-038,0,305,10.36666667,2220,Thursday,CentralStagingArea
CLBF-001-039,0,305,10.36666667,1305,Thursday,CentralStagingArea
CLBF-001-042,0,305,10.36666667,2074,Thursday,WaskaheganStagingArea
CLBF-001-043,0,305,10.47134,3359,Thursday,WaskaheganStagingArea
CLBF-001-046,0,305,0.204162222,2007,Thursday,CentralStagingArea
CLBF-001-047,0,305,10.36666667,1995,Thursday,CentralStagingArea
CLBF-001-054,0,305,10.47134,2528,Thursday,WaskaheganStagingArea
CLBF-001-056,0,305,10.4719,5150,Thursday,CentralStagingArea
CLBF-001-058,0,305,10.36666667,2928,Thursday,CentralStagingArea
CLBF-001-063,0,305,10.36666667,4966,Thursday,WaskaheganStagingArea
CLBF-001-069,0,305,10.36666667,5526,Thursday,BlackfootStagingArea
CLBF-001-072,1,305,10.36666667,2566,Thursday,BlackfootStagingArea
CLBF-001-076,0,305,10.36666667,2077,Thursday,BlackfootStagingArea
CLBF-001-077,1,305,10.36666667,2388,Thursday,BlackfootStagingArea
CLBF-001-078,0,305,10.47106889,2164,Thursday,BlackfootStagingArea
CLBF-001-079,1,305,10.36666667,1603,Thursday,BlackfootStagingArea
CLBF-001-080,1,305,10.36666667,2240,Thursday,BlackfootStagingArea
CLBF-001-082,1,305,10.36666667,1196,Thursday,BlackfootStagingArea
CLBF-001-083,1,305,10.36666667,1605,Thursday,BlackfootStagingArea
CLBF-001-084,1,305,10.36666667,1598,Thursday,BlackfootStagingArea
CLBF-001-085,0,305,10.36666667,1515,Thursday,BlackfootStagingArea
CLBF-001-086,0,305,10.36666667,661,Thursday,BlackfootStagingArea
CLBF-001-087,1,305,10.36666667,1355,Thursday,BlackfootStagingArea
CLBF-001-088,0,305,10.36666667,475,Thursday,BlackfootStagingArea
CLBF-001-089,0,305,10.36666667,1188,Thursday,BlackfootStagingArea
CLBF-001-090,0,305,10.36666667,613,Thursday,BlackfootStagingArea
CLBF-001-091,0,305,10.36666667,1434,Thursday,BlackfootStagingArea
CLBF-001-092,0,305,10.36666667,541,Thursday,BlackfootStagingArea
CLBF-001-093,0,305,10.36666667,683,Thursday,BlackfootStagingArea
CLBF-001-096,0,305,10.36666667,1263,Thursday,CentralStagingArea
CLBF-001-097,0,305,10.47134,827,Thursday,CentralStagingArea
CLBF-001-001,0,306,10.30222222,172,Friday,IsletLakeStagingArea
CLBF-001-002,0,306,10.30222222,670,Friday,IsletLakeStagingArea
CLBF-001-005,0,306,10.30222222,681,Friday,IsletLakeStagingArea
CLBF-001-006,0,306,10.30222222,1413,Friday,IsletLakeStagingArea
CLBF-001-008,0,306,10.30222222,1039,Friday,IsletLakeStagingArea
CLBF-001-009,0,306,10.30222222,1690,Friday,IsletLakeStagingArea
CLBF-001-012,0,306,10.30222222,887,Friday,WaskaheganStagingArea
CLBF-001-013,0,306,10.30222222,1590,Friday,IsletLakeStagingArea
CLBF-001-015,0,306,10.30222222,1867,Friday,CentralStagingArea
CLBF-001-016,0,306,10.30222222,669,Friday,CentralStagingArea
CLBF-001-018,0,306,10.30222222,1810,Friday,IsletLakeStagingArea
CLBF-001-022,0,306,10.30222222,372,Friday,WaskaheganStagingArea
CLBF-001-023,0,306,10.30222222,1831,Friday,WaskaheganStagingArea
CLBF-001-025,0,306,10.40745556,311,Friday,CentralStagingArea
CLBF-001-026,0,306,10.30222222,1743,Friday,CentralStagingArea
CLBF-001-027,0,306,10.30222222,904,Friday,WaskaheganStagingArea
CLBF-001-028,0,306,1.776388889,1293,Friday,WaskaheganStagingArea
CLBF-001-029,0,306,10.30222222,3306,Friday,IsletLakeStagingArea
CLBF-001-030,0,306,10.40689556,2716,Friday,CentralStagingArea
CLBF-001-032,0,306,10.30222222,1176,Friday,CentralStagingArea
CLBF-001-033,0,306,10.30222222,488,Friday,WaskaheganStagingArea
CLBF-001-034,0,306,10.30222222,1244,Friday,WaskaheganStagingArea
CLBF-001-035,0,306,10.30222222,2243,Friday,WaskaheganStagingArea
CLBF-001-036,0,306,10.30222222,3555,Friday,IsletLakeStagingArea
CLBF-001-037,0,306,10.30222222,3780,Friday,CentralStagingArea
CLBF-001-040,0,306,10.30222222,2161,Friday,CentralStagingArea
CLBF-001-041,0,306,10.30222222,1093,Friday,WaskaheganStagingArea
CLBF-001-043,0,306,10.40689556,3359,Friday,WaskaheganStagingArea
CLBF-001-044,0,306,10.30222222,4215,Friday,CentralStagingArea
CLBF-001-045,0,306,10.30222222,3140,Friday,CentralStagingArea
CLBF-001-048,0,306,10.30222222,1365,Friday,CentralStagingArea
CLBF-001-049,0,306,10.30222222,262,Friday,WaskaheganStagingArea
CLBF-001-050,0,306,10.30222222,4090,Friday,CentralStagingArea
CLBF-001-051,0,306,10.30222222,2302,Friday,CentralStagingArea
CLBF-001-052,0,306,10.30222222,506,Friday,CentralStagingArea
CLBF-001-054,0,306,10.40689556,2528,Friday,WaskaheganStagingArea
CLBF-001-055,0,306,10.30222222,3983,Friday,WaskaheganStagingArea
CLBF-001-056,0,306,10.40745556,5150,Friday,CentralStagingArea
CLBF-001-057,0,306,10.30222222,3885,Friday,CentralStagingArea
CLBF-001-059,0,306,10.30222222,1462,Friday,CentralStagingArea
CLBF-001-060,0,306,10.30222222,619,Friday,WaskaheganStagingArea
CLBF-001-062,0,306,10.30222222,3530,Friday,WaskaheganStagingArea
CLBF-001-064,0,306,10.30222222,4780,Friday,CentralStagingArea
CLBF-001-065,0,306,10.30222222,3749,Friday,CentralStagingArea
CLBF-001-066,0,306,10.30222222,3118,Friday,BlackfootStagingArea
CLBF-001-067,0,306,10.30222222,1508,Friday,WaskaheganStagingArea
CLBF-001-068,0,306,10.30222222,2809,Friday,WaskaheganStagingArea
CLBF-001-070,0,306,10.30222222,4045,Friday,BlackfootStagingArea
CLBF-001-071,0,306,10.30222222,2958,Friday,BlackfootStagingArea
CLBF-001-073,0,306,10.30222222,546,Friday,WaskaheganStagingArea
CLBF-001-078,0,306,10.40662444,2164,Friday,BlackfootStagingArea
CLBF-001-097,0,306,10.40689556,827,Friday,CentralStagingArea
CLBF-001-098,0,306,10.30222222,1236,Friday,CentralStagingArea
CLBF-001-003,0,307,10.23833333,1159,Saturday,IsletLakeStagingArea
CLBF-001-007,0,307,10.23833333,1014,Saturday,IsletLakeStagingArea
CLBF-001-010,0,307,10.23833333,1646,Saturday,IsletLakeStagingArea
CLBF-001-011,0,307,10.23833333,1472,Saturday,CentralStagingArea
CLBF-001-014,1,307,10.23833333,2332,Saturday,IsletLakeStagingArea
CLBF-001-019,0,307,10.23833333,2424,Saturday,IsletLakeStagingArea
CLBF-001-020,0,307,10.23833333,2638,Saturday,CentralStagingArea
CLBF-001-021,0,307,10.23833333,887,Saturday,CentralStagingArea
CLBF-001-024,0,307,10.23833333,2564,Saturday,IsletLakeStagingArea
CLBF-001-025,0,307,0.782495556,311,Saturday,CentralStagingArea
CLBF-001-028,0,307,0.05,1293,Saturday,WaskaheganStagingArea
CLBF-001-030,0,307,3.341371111,2716,Saturday,CentralStagingArea
CLBF-001-031,0,307,10.23833333,1179,Saturday,CentralStagingArea
CLBF-001-038,0,307,10.23833333,2220,Saturday,CentralStagingArea
CLBF-001-039,0,307,10.23833333,1305,Saturday,CentralStagingArea
CLBF-001-042,0,307,10.23833333,2074,Saturday,WaskaheganStagingArea
CLBF-001-047,0,307,10.23833333,1995,Saturday,CentralStagingArea
CLBF-001-054,0,307,1.115268889,2528,Saturday,WaskaheganStagingArea
CLBF-001-056,0,307,10.34356667,5150,Saturday,CentralStagingArea
CLBF-001-058,1,307,10.23833333,2928,Saturday,CentralStagingArea
CLBF-001-063,0,307,10.23833333,4966,Saturday,WaskaheganStagingArea
CLBF-001-069,0,307,10.23833333,5526,Saturday,BlackfootStagingArea
CLBF-001-072,0,307,10.23833333,2566,Saturday,BlackfootStagingArea
CLBF-001-076,2,307,10.23833333,2077,Saturday,BlackfootStagingArea
CLBF-001-077,2,307,10.23833333,2388,Saturday,BlackfootStagingArea
CLBF-001-078,0,307,10.34273333,2164,Saturday,BlackfootStagingArea
CLBF-001-079,1,307,10.23833333,1603,Saturday,BlackfootStagingArea
CLBF-001-080,1,307,10.23833333,2240,Saturday,BlackfootStagingArea
CLBF-001-082,2,307,10.23833333,1196,Saturday,BlackfootStagingArea
CLBF-001-083,0,307,10.23833333,1605,Saturday,BlackfootStagingArea
CLBF-001-084,1,307,10.23833333,1598,Saturday,BlackfootStagingArea
CLBF-001-085,1,307,10.23833333,1515,Saturday,BlackfootStagingArea
CLBF-001-086,1,307,10.23833333,661,Saturday,BlackfootStagingArea
CLBF-001-087,0,307,10.23833333,1355,Saturday,BlackfootStagingArea
CLBF-001-088,0,307,10.23833333,475,Saturday,BlackfootStagingArea
CLBF-001-089,0,307,10.23833333,1188,Saturday,BlackfootStagingArea
CLBF-001-090,0,307,10.23833333,613,Saturday,BlackfootStagingArea
CLBF-001-091,0,307,10.23833333,1434,Saturday,BlackfootStagingArea
CLBF-001-092,0,307,10.23833333,541,Saturday,BlackfootStagingArea
CLBF-001-093,0,307,10.23833333,683,Saturday,BlackfootStagingArea
CLBF-001-096,1,307,10.23833333,1263,Saturday,CentralStagingArea
CLBF-001-097,1,307,2.312764444,827,Saturday,CentralStagingArea
CLBF-001-001,0,308,10.175,172,Sunday,IsletLakeStagingArea
CLBF-001-002,0,308,10.175,670,Sunday,IsletLakeStagingArea
CLBF-001-005,0,308,10.175,681,Sunday,IsletLakeStagingArea
CLBF-001-006,0,308,10.175,1413,Sunday,IsletLakeStagingArea
CLBF-001-008,0,308,10.175,1039,Sunday,IsletLakeStagingArea
CLBF-001-009,0,308,10.175,1690,Sunday,IsletLakeStagingArea
CLBF-001-012,0,308,10.175,887,Sunday,WaskaheganStagingArea
CLBF-001-013,0,308,10.175,1590,Sunday,IsletLakeStagingArea
CLBF-001-015,0,308,10.175,1867,Sunday,CentralStagingArea
CLBF-001-016,0,308,10.175,669,Sunday,CentralStagingArea
CLBF-001-018,0,308,10.175,1810,Sunday,IsletLakeStagingArea
CLBF-001-022,0,308,10.175,372,Sunday,WaskaheganStagingArea
CLBF-001-023,0,308,10.175,1831,Sunday,WaskaheganStagingArea
CLBF-001-026,0,308,10.175,1743,Sunday,CentralStagingArea
CLBF-001-027,0,308,10.175,904,Sunday,WaskaheganStagingArea
CLBF-001-028,0,308,1.78,1293,Sunday,WaskaheganStagingArea
CLBF-001-029,0,308,10.175,3306,Sunday,IsletLakeStagingArea
CLBF-001-032,0,308,10.175,1176,Sunday,CentralStagingArea
CLBF-001-033,0,308,10.175,488,Sunday,WaskaheganStagingArea
CLBF-001-034,0,308,10.175,1244,Sunday,WaskaheganStagingArea
CLBF-001-035,0,308,10.175,2243,Sunday,WaskaheganStagingArea
CLBF-001-036,0,308,10.175,3555,Sunday,IsletLakeStagingArea
CLBF-001-037,0,308,10.175,3780,Sunday,CentralStagingArea
CLBF-001-040,0,308,10.175,2161,Sunday,CentralStagingArea
CLBF-001-041,0,308,10.175,1093,Sunday,WaskaheganStagingArea
